Reading Datetime	Min_Temperature (*C)	Max_Temperature (*C)	Avg_Temperature (*C)	Sum_Precipitation (mm)	
6-Mar-1993	21	22.5	21.75	20.2000007629395	
7-Mar-1993	21	22.5	21.75	12.3999996185303	
8-Mar-1993	21	22	21.5	2.79999995231628	
9-Mar-1993	21	25.5	23.25	0.100000001490116	
10-Mar-1993	21	26.5	23.75	0	
11-Mar-1993	21	27	24	0.100000001490116	
12-Mar-1993	21	23.5	22.25	0.100000001490116	
13-Mar-1993	20	27	23.5	10.3999996185303	
14-Mar-1993	22	26	24	0.100000001490116	
15-Mar-1993	21.5	28	24.75	0	
16-Mar-1993	22	28	25	0	
17-Mar-1993	21.5	25	23.25	15.1999998092651	
18-Mar-1993	22	25	23.5	0.200000002980232	
19-Mar-1993	22	27	24.5	0	
20-Mar-1993	22	25	23.5	15.3999996185303	
21-Mar-1993	22	26	24	13.1999998092651	
22-Mar-1993	20	25	22.5	3.20000004768372	
23-Mar-1993	20	24.5	22.25	7.80000019073486	
24-Mar-1993	19	24	21.5	0.400000005960464	
25-Mar-1993	21	26	23.5	0.100000001490116	
26-Mar-1993	21	23	22	14	
27-Mar-1993	21	23	22	49.2000007629395	
28-Mar-1993	19	26	22.5	0	
29-Mar-1993	19	26	22.5	0	
30-Mar-1993	21	23	22	0	
31-Mar-1993	22	25	23.5	7	
1-Apr-1993	21	27	24	0	
2-Apr-1993	22	26.5	24.25	2.40000009536743	
3-Apr-1993	22	28	25	0	
4-Apr-1993	22	27	24.5	1.10000002384186	
5-Apr-1993	22	28	25	0	
6-Apr-1993	22	26.5	24.25	0	
7-Apr-1993	19.5	24	21.75	71	
8-Apr-1993	20	26	23	1	
9-Apr-1993	21	24	22.5	4.19999980926514	
10-Apr-1993	18	23	20.5	25	
11-Apr-1993	18	25	21.5	0	
12-Apr-1993	18.5	26	22.25	4.09999990463257	
13-Apr-1993	22	24	23	25.2999992370605	
14-Apr-1993	21	25.5	23.25	0	
15-Apr-1993	21	25	23	9	
16-Apr-1993	21	21.5	21.25	34	
17-Apr-1993	21	26.5	23.75	0	
18-Apr-1993	20.5	26.5	23.5	0	
19-Apr-1993	21	24	22.5	33.4000015258789	
20-Apr-1993	20	25.5	22.75	0	
21-Apr-1993	20	24	22	5.30000019073486	
22-Apr-1993	20	22	21	0	
23-Apr-1993	19	23	21	0	
24-Apr-1993	19	24	21.5	0	
25-Apr-1993	20	25	22.5	0	
26-Apr-1993	19	24	21.5	5	
27-Apr-1993	20	24	22	5.19999980926514	
28-Apr-1993	20	21	20.5	22.2000007629395	
29-Apr-1993	20	23.5	21.75	0	
30-Apr-1993	21	23.5	22.25	0.800000011920929	
1-May-1993	21	24.5	22.75	0	
2-May-1993	21.5	25	23.25	0	
3-May-1993	21	24	22.5	0.200000002980232	
4-May-1993	21	25	23	0.100000001490116	
5-May-1993	24	27	25.5	1.39999997615814	
6-May-1993	21	27	24	7	
7-May-1993	20	26	23	0.400000005960464	
8-May-1993	21	27	24	0	
9-May-1993	22	27	24.5	0	
10-May-1993	22	27.5	24.75	0	
11-May-1993	22.5	29	25.75	0	
12-May-1993	22.5	28.5	25.5	0	
13-May-1993	22.5	29	25.75	0	
14-May-1993	22.5	29	25.75	0	
15-May-1993	13.5	25.5	19.5	17.3999996185303	
16-May-1993	15	22	18.5	0	
17-May-1993	15	22	18.5	0	
18-May-1993	19	23.5	21.25	0	
19-May-1993	19.5	25	22.25	0	
20-May-1993	21	26	23.5	0	
22-May-1993	21	25	23	1	
 missing data row 1993-05-22 04:00:00
23-May-1993	21	24.5	22.75	3	
24-May-1993	22	26	24	0	
25-May-1993	21	23.5	22.25	4.59999990463257	
26-May-1993	20.5	22	21.25	29	
27-May-1993	18	21	19.5	5	
28-May-1993	14	22.5	18.25	0	
29-May-1993	16	23	19.5	0	
30-May-1993	18.5	24	21.25	0	
31-May-1993	18.5	25.5	22	0	
1-Jun-1993	18.5	24	21.25	1.60000002384186	
2-Jun-1993	16.5	18	17.25	0.400000005960464	
3-Jun-1993	18	24	21	1.20000004768372	
4-Jun-1993	20.5	26	23.25	0	
5-Jun-1993	20.5	26	23.25	0	
6-Jun-1993	21.5	26	23.75	0	
7-Jun-1993	20.5	26	23.25	0	
8-Jun-1993	20	25	22.5	1	
9-Jun-1993	20	25	22.5	9	
10-Jun-1993	18	21	19.5	1	
11-Jun-1993	16.5	19	17.75	0	
12-Jun-1993	16	20	18	0	
13-Jun-1993	16.5	20	18.25	0.200000002980232	
14-Jun-1993	17.5	25	21.25	0	
15-Jun-1993	18.5	26	22.25	0	
16-Jun-1993	18.5	24	21.25	0	
17-Jun-1993	21	24	22.5	0	
18-Jun-1993	16.5	24	20.25	1	
19-Jun-1993	16	21	18.5	0	
20-Jun-1993	15	24	19.5	0.100000001490116	
21-Jun-1993	16	24	20	0	
22-Jun-1993	17.5	25.5	21.5	0	
23-Jun-1993	18.5	25.5	22	0	
24-Jun-1993	19.5	25.5	22.5	0	
25-Jun-1993	20	24.5	22.25	0	
26-Jun-1993	21.5	26	23.75	0	
27-Jun-1993	20	26.5	23.25	0	
28-Jun-1993	20	27.5	23.75	0	
29-Jun-1993	20	27.5	23.75	0	
30-Jun-1993	20	27	23.5	0	
1-Jul-1993	21.5	27.5	24.5	0	
2-Jul-1993	21	26	23.5	0.100000001490116	
3-Jul-1993	21	26.5	23.75	1.39999997615814	
4-Jul-1993	20	27.5	23.75	0	
5-Jul-1993	21	27	24	0	
6-Jul-1993	20	28	24	0	
7-Jul-1993	15.5	24.5	20	22.6000003814697	
8-Jul-1993	14	24	19	0.800000011920929	
9-Jul-1993	18	20.5	19.25	1.39999997615814	
10-Jul-1993	18	24	21	0	
11-Jul-1993	19.5	24.5	22	0.100000001490116	
12-Jul-1993	15	24	19.5	0	
13-Jul-1993	14	22	18	0	
14-Jul-1993	12	14	13	0	
15-Jul-1993	13	18	15.5	0	
16-Jul-1993	13	24	18.5	0	
17-Jul-1993	17.5	24	20.75	0	
18-Jul-1993	17	24	20.5	0	
19-Jul-1993	17	26	21.5	0	
20-Jul-1993	17	27	22	0	
21-Jul-1993	19	26	22.5	0	
22-Jul-1993	19.5	22.5	21	0	
23-Jul-1993	19.5	22.5	21	0	
24-Jul-1993	19.5	21.5	20.5	0.100000001490116	
25-Jul-1993	19	23	21	0	
26-Jul-1993	19	26	22.5	0	
27-Jul-1993	18.5	27	22.75	0	
28-Jul-1993	19.5	29.5	24.5	0	
29-Jul-1993	19	29	24	0	
30-Jul-1993	12	19	15.5	38.5999984741211	
31-Jul-1993	9.5	13.5	11.5	6	
1-Aug-1993	8.5	18	13.25	0	
2-Aug-1993	12.5	23	17.75	0	
3-Aug-1993	18	23	20.5	0	
4-Aug-1993	18	26	22	0	
5-Aug-1993	16	26	21	0	
6-Aug-1993	15	26	20.5	0	
7-Aug-1993	16	26	21	0	
8-Aug-1993	16	28	22	0	
9-Aug-1993	17.5	26.5	22	0	
10-Aug-1993	13	26	19.5	24.7999992370605	
11-Aug-1993	13	26	19.5	47.5	
12-Aug-1993	12	18	15	0	
13-Aug-1993	15.5	24	19.75	0	
14-Aug-1993	13	26.5	19.75	0	
15-Aug-1993	14	28	21	0	
16-Aug-1993	18	27	22.5	0	
17-Aug-1993	18	24	21	39.4000015258789	
18-Aug-1993	13	19	16	4.80000019073486	
19-Aug-1993	17	20	18.5	0	
20-Aug-1993	17	24	20.5	0	
21-Aug-1993	18.5	25	21.75	0	
22-Aug-1993	13	18	15.5	0	
23-Aug-1993	12	18	15	0	
24-Aug-1993	19.5	22	20.75	0	
25-Aug-1993	23	26	24.5	0	
26-Aug-1993	19	28	23.5	0	
27-Aug-1993	10	11	10.5	0	
28-Aug-1993	20	23	21.5	0	
29-Aug-1993	20	24	22	1.20000004768372	
30-Aug-1993	21	24	22.5	0	
31-Aug-1993	20	21	20.5	0	
1-Sep-1993	22	28	25	0	
2-Sep-1993	19	22	20.5	0	
3-Sep-1993	13	15	14	0	
4-Sep-1993	20	30	25	0	
5-Sep-1993	17	25	21	0	
6-Sep-1993	21	29.5	25.25	0	
7-Sep-1993	20	29	24.5	0	
8-Sep-1993	19	24	21.5	15.1999998092651	
9-Sep-1993	19	24	21.5	11.5	
10-Sep-1993	16.5	19	17.75	55	
11-Sep-1993	17	23.5	20.25	0	
12-Sep-1993	19	25	22	0	
13-Sep-1993	19	26	22.5	0	
14-Sep-1993	19	27	23	0	
15-Sep-1993	21	27	24	0	
16-Sep-1993	21	28.5	24.75	0	
17-Sep-1993	20	29	24.5	8	
18-Sep-1993	19.5	28.5	24	0	
19-Sep-1993	21.5	29.5	25.5	0	
20-Sep-1993	19	29	24	0	
21-Sep-1993	21	30	25.5	6	
22-Sep-1993	21	30	25.5	0	
23-Sep-1993	21	30	25.5	0	
24-Sep-1993	21.5	27.5	24.5	0	
25-Sep-1993	16.5	23	19.75	4	
26-Sep-1993	16.5	22	19.25	0	
27-Sep-1993	19	23	21	0	
28-Sep-1993	18	27	22.5	0	
29-Sep-1993	20.5	30	25.25	0	
30-Sep-1993	20.5	29.5	25	0	
1-Oct-1993	20	29.5	24.75	0	
2-Oct-1993	20.5	29.5	25	0	
3-Oct-1993	20	30	25	0	
4-Oct-1993	21	30	25.5	0	
5-Oct-1993	16.5	25	20.75	114	
6-Oct-1993	16	23	19.5	0	
7-Oct-1993	19	29	24	0	
8-Oct-1993	19	29	24	0	
9-Oct-1993	21	28	24.5	0	
10-Oct-1993	22	27	24.5	0	
11-Oct-1993	20	24	22	23.7999992370605	
12-Oct-1993	20	24	22	0	
13-Oct-1993	20	29	24.5	0	
14-Oct-1993	21	29.5	25.25	0	
15-Oct-1993	21	23	22	13.6999998092651	
16-Oct-1993	20.5	28.5	24.5	0	
17-Oct-1993	22	27	24.5	5.59999990463257	
18-Oct-1993	20	23	21.5	20.6000003814697	
19-Oct-1993	21	22	21.5	4.59999990463257	
20-Oct-1993	21	27	24	0	
21-Oct-1993	21	29	25	0	
22-Oct-1993	22	27	24.5	0	
23-Oct-1993	21.5	26	23.75	5.80000019073486	
24-Oct-1993	21	27	24	25	
25-Oct-1993	21	27.5	24.25	0	
26-Oct-1993	19	27.5	23.25	56	
27-Oct-1993	19	27.5	23.25	0	
28-Oct-1993	19	27.5	23.25	1.79999995231628	
29-Oct-1993	21	29	25	1.60000002384186	
30-Oct-1993	19	26	22.5	48	
31-Oct-1993	20	25	22.5	0	
1-Nov-1993	20	25	22.5	12	
2-Nov-1993	19	25	22	0	
3-Nov-1993	20	21	20.5	49	
4-Nov-1993	19	24	21.5	2	
5-Nov-1993	22	26.5	24.25	1	
6-Nov-1993	22	25	23.5	0	
7-Nov-1993	25	27	26	3	
8-Nov-1993	17	22	19.5	122	
9-Nov-1993	20	27	23.5	0	
10-Nov-1993	20	27	23.5	0	
11-Nov-1993	19	25	22	0	
12-Nov-1993	20.5	28	24.25	30	
13-Nov-1993	21.5	25	23.25	0.800000011920929	
14-Nov-1993	21.5	25	23.25	0	
16-Nov-1993	21	26	23.5	0.100000001490116	
 missing data row 1993-11-16 04:00:00
17-Nov-1993	21	22	21.5	38.5	
18-Nov-1993	20	25	22.5	2.40000009536743	
19-Nov-1993	19	22	20.5	1.79999995231628	
20-Nov-1993	20	27	23.5	0	
21-Nov-1993	21	26	23.5	2	
22-Nov-1993	22	28	25	0	
23-Nov-1993	22	26	24	0	
24-Nov-1993	21	24	22.5	20.2000007629395	
25-Nov-1993	20	26	23	0	
26-Nov-1993	22	27.5	24.75	0	
27-Nov-1993	21	24	22.5	13.8000001907349	
28-Nov-1993	21	24	22.5	0	
29-Nov-1993	21	27	24	0	
30-Nov-1993	22	27	24.5	5.40000009536743	
1-Dec-1993	21	26	23.5	1.39999997615814	
2-Dec-1993	21	26	23.5	0	
3-Dec-1993	21	27	24	0	
4-Dec-1993	21	25	23	15.8000001907349	
5-Dec-1993	22	27	24.5	43.5999984741211	
6-Dec-1993	21	26	23.5	19	
7-Dec-1993	22	27	24.5	0	
8-Dec-1993	22	25	23.5	0	
9-Dec-1993	22	28	25	0	
10-Dec-1993	22	25	23.5	37.7999992370605	
11-Dec-1993	21.5	27	24.25	3	
12-Dec-1993	21	23	22	31.7999992370605	
13-Dec-1993	21	26	23.5	1	
14-Dec-1993	22	27.5	24.75	0	
15-Dec-1993	22	28	25	0	
16-Dec-1993	21	25	23	0	
17-Dec-1993	22	24	23	3.40000009536743	
18-Dec-1993	22	25	23.5	2.59999990463257	
19-Dec-1993	21	25	23	7.40000009536743	
20-Dec-1993	22	28	25	0	
21-Dec-1993	21	26.5	23.75	3.40000009536743	
22-Dec-1993	20	26	23	0	
23-Dec-1993	22	28	25	0	
24-Dec-1993	22	28	25	0	
25-Dec-1993	22.5	29.5	26	0	
26-Dec-1993	22	29	25.5	0	
27-Dec-1993	22	28	25	0	
28-Dec-1993	22	27	24.5	10.3999996185303	
29-Dec-1993	22	29	25.5	0	
30-Dec-1993	22	27	24.5	29	
31-Dec-1993	21	26	23.5	43	
1-Jan-1994	22	26	24	34.7999992370605	
2-Jan-1994	22	28	25	0	
3-Jan-1994	20	28	24	0	
4-Jan-1994	19.5	26	22.75	38.4000015258789	
5-Jan-1994	21	26	23.5	0	
6-Jan-1994	21	27	24	0	
7-Jan-1994	21	28	24.5	0	
8-Jan-1994	22	27	24.5	1.39999997615814	
9-Jan-1994	20	25	22.5	45	
10-Jan-1994	19	22.5	20.75	4.59999990463257	
11-Jan-1994	19	25	22	1	
12-Jan-1994	20	28	24	0	
13-Jan-1994	24.5	29	26.75	0	
14-Jan-1994	22	29	25.5	0	
15-Jan-1994	22	27	24.5	0	
16-Jan-1994	20.5	26	23.25	68	
17-Jan-1994	21	24	22.5	9	
18-Jan-1994	24	28	26	0	
19-Jan-1994	24	29	26.5	15	
20-Jan-1994	25.5	28	26.75	4	
21-Jan-1994	25.5	28	26.75	0	
 1 records missing
 missing data row 1994-01-23 14:00:00
25-Jan-1994	25.5	28	26.75	0	
 missing data row 1994-01-25 04:00:00
26-Jan-1994	22.5	28	25.25	0.100000001490116	
27-Jan-1994	19.5	25.5	22.5	14.3999996185303	
28-Jan-1994	19.5	25.5	22.5	50	
29-Jan-1994	20.5	24	22.25	16	
30-Jan-1994	19.5	24	21.75	0	
31-Jan-1994	21.5	26	23.75	7.40000009536743	
1-Feb-1994	21.5	26.5	24	0	
2-Feb-1994	21.5	26.5	24	0	
3-Feb-1994	19	23	21	26	
4-Feb-1994	20	26.5	23.25	0	
5-Feb-1994	23	27	25	0	
6-Feb-1994	20	24	22	23	
7-Feb-1994	20.5	25	22.75	0	
8-Feb-1994	20	22	21	46	
9-Feb-1994	19	24.5	21.75	25	
10-Feb-1994	20	26	23	8.19999980926514	
11-Feb-1994	20	23	21.5	21	
12-Feb-1994	20	27	23.5	0	
13-Feb-1994	20	27	23.5	0	
14-Feb-1994	19	28	23.5	0	
15-Feb-1994	20	26	23	1	
16-Feb-1994	20	25	22.5	25	
17-Feb-1994	19	28	23.5	0	
18-Feb-1994	21.5	23.5	22.5	46	
19-Feb-1994	20.5	27.5	24	0.100000001490116	
20-Feb-1994	22.5	29	25.75	50	
21-Feb-1994	24	30.5	27.25	0	
22-Feb-1994	21	31.5	26.25	0	
23-Feb-1994	20	23	21.5	27	
24-Feb-1994	19	22	20.5	0.600000023841858	
25-Feb-1994	17	30	23.5	6.19999980926514	
26-Feb-1994	19	30	24.5	0	
27-Feb-1994	22	25	23.5	0	
28-Feb-1994	22	30.5	26.25	0	
1-Mar-1994	21	26	23.5	0	
2-Mar-1994	21	23	22	2.20000004768372	
3-Mar-1994	21	23	22	0	
4-Mar-1994	21	23	22	0	
5-Mar-1994	20	27	23.5	0	
6-Mar-1994	20	30	25	15.6000003814697	
7-Mar-1994	22	31.5	26.75	0	
8-Mar-1994	21	27	24	0	
9-Mar-1994	20	27	23.5	0	
10-Mar-1994	20	27	23.5	0	
11-Mar-1994	20	27.5	23.75	0	
12-Mar-1994	21	27.5	24.25	0	
13-Mar-1994	24	30	27	0	
14-Mar-1994	21	28	24.5	0	
15-Mar-1994	22	29.5	25.75	0.400000005960464	
16-Mar-1994	22	26	24	0.400000005960464	
17-Mar-1994	21	25.5	23.25	9.39999961853027	
18-Mar-1994	20.5	22.5	21.5	116.400001525879	
19-Mar-1994	20	25.5	22.75	0	
20-Mar-1994	21	26	23.5	1.79999995231628	
21-Mar-1994	21	26	23.5	0	
22-Mar-1994	19.5	21.5	20.5	106	
23-Mar-1994	19	25.5	22.25	0.5	
24-Mar-1994	20	28.5	24.25	0	
25-Mar-1994	22	26	24	3.5	
26-Mar-1994	19	25	22	46	
27-Mar-1994	19	26	22.5	0.200000002980232	
28-Mar-1994	20	25.5	22.75	0.100000001490116	
29-Mar-1994	21	27	24	0	
30-Mar-1994	22	26	24	12.1999998092651	
31-Mar-1994	20	20.5	20.25	24.5	
1-Apr-1994	23	25	24	1.5	
2-Apr-1994	22	25.5	23.75	0	
3-Apr-1994	19	21	20	14.1000003814697	
4-Apr-1994	20	26	23	46	
5-Apr-1994	22	24	23	0	
6-Apr-1994	23	25	24	0	
7-Apr-1994	26	30	28	30.2000007629395	
8-Apr-1994	19	25	22	1.39999997615814	
9-Apr-1994	21.5	22.5	22	1.5	
10-Apr-1994	26	27.5	26.75	0	
11-Apr-1994	23	26	24.5	224.5	
12-Apr-1994	22	24	23	0	
13-Apr-1994	21	24	22.5	0	
14-Apr-1994	21	24	22.5	10.5	
15-Apr-1994	20	23	21.5	12.1000003814697	
16-Apr-1994	20	24	22	8.14999961853027	
17-Apr-1994	19	23	21	0	
18-Apr-1994	21	23	22	2.79999995231628	
19-Apr-1994	21	28	24.5	0	
20-Apr-1994	23	27	25	1.5	
21-Apr-1994	23	27	25	0	
22-Apr-1994	23	29	26	0	
23-Apr-1994	21	24	22.5	0.300000011920929	
24-Apr-1994	21	26	23.5	0	
25-Apr-1994	22	27	24.5	4.1100001335144	
26-Apr-1994	21	28	24.5	1.89999997615814	
27-Apr-1994	22	24	23	2.79999995231628	
28-Apr-1994	22	24	23	35	
29-Apr-1994	21	27	24	0.300000011920929	
30-Apr-1994	22	26	24	4.59999990463257	
1-May-1994	23	24	23.5	0	
2-May-1994	19	20	19.5	8.19999980926514	
3-May-1994	25	28	26.5	0.100000001490116	
4-May-1994	22	26	24	0	
5-May-1994	21	26	23.5	22.7000007629395	
6-May-1994	23	25	24	0	
7-May-1994	19	23	21	0	
8-May-1994	22	27	24.5	0	
9-May-1994	20	25	22.5	0	
10-May-1994	23	24	23.5	0.200000002980232	
11-May-1994	21	22	21.5	49.2000007629395	
12-May-1994	22	27	24.5	0.200000002980232	
13-May-1994	19	20	19.5	11	
14-May-1994	22	23	22.5	0	
15-May-1994	20	22	21	0	
16-May-1994	20	22	21	0	
17-May-1994	20	25	22.5	0	
18-May-1994	19	26	22.5	0	
19-May-1994	19.5	27.5	23.5	0	
20-May-1994	22	27	24.5	0	
21-May-1994	22	27	24.5	0	
22-May-1994	22	27	24.5	0	
23-May-1994	22.5	27.5	25	0	
24-May-1994	20.5	27	23.75	0	
25-May-1994	21	27	24	0	
26-May-1994	22	28	25	0	
27-May-1994	22	27	24.5	0	
28-May-1994	22	28	25	0	
29-May-1994	20	23	21.5	16.2000007629395	
30-May-1994	18.5	23.5	21	0	
31-May-1994	20	25	22.5	0	
1-Jun-1994	20	25	22.5	0	
2-Jun-1994	20	25	22.5	0	
3-Jun-1994	20	26	23	0	
4-Jun-1994	20	26	23	0	
5-Jun-1994	20	26	23	0	
6-Jun-1994	20	26.5	23.25	0	
7-Jun-1994	20	26.5	23.25	6.40000009536743	
8-Jun-1994	19	23	21	102	
9-Jun-1994	18.5	22	20.25	0	
10-Jun-1994	17	22	19.5	0.600000023841858	
11-Jun-1994	16	22	19	0	
12-Jun-1994	16	23.5	19.75	0	
13-Jun-1994	17	25	21	0	
14-Jun-1994	19	26	22.5	0	
15-Jun-1994	19	26	22.5	0	
16-Jun-1994	19	26	22.5	0	
17-Jun-1994	19	25	22	0	
18-Jun-1994	19	26.5	22.75	3.40000009536743	
19-Jun-1994	20	27.5	23.75	0	
20-Jun-1994	21	27.5	24.25	0	
21-Jun-1994	20	27	23.5	0.100000001490116	
22-Jun-1994	21	27	24	0.100000001490116	
23-Jun-1994	21	28	24.5	0	
24-Jun-1994	21	27	24	0	
25-Jun-1994	11.5	22.5	17	22.6000003814697	
26-Jun-1994	10.5	25	17.75	0	
27-Jun-1994	11	16	13.5	0	
28-Jun-1994	13	21	17	0	
29-Jun-1994	16	25	20.5	0	
30-Jun-1994	16	25	20.5	0	
1-Jul-1994	17	25	21	0	
2-Jul-1994	17	21	19	0	
3-Jul-1994	19	25	22	72.4000015258789	
4-Jul-1994	18.5	25	21.75	0	
5-Jul-1994	16	23	19.5	0	
6-Jul-1994	15	22.5	18.75	0	
7-Jul-1994	17	22.5	19.75	0	
8-Jul-1994	17	22.5	19.75	0	
9-Jul-1994	15	22.5	18.75	0	
10-Jul-1994	11	15	13	1	
11-Jul-1994	10	18	14	0	
12-Jul-1994	10	22.5	16.25	0	
13-Jul-1994	15	25	20	0	
14-Jul-1994	16	26	21	0	
15-Jul-1994	17	26	21.5	0	
16-Jul-1994	17	26	21.5	0	
17-Jul-1994	17.5	27	22.25	0	
18-Jul-1994	19	27.5	23.25	0	
19-Jul-1994	19	27.5	23.25	0	
20-Jul-1994	20	27.5	23.75	0	
21-Jul-1994	20	28	24	0.100000001490116	
22-Jul-1994	20	26	23	0.100000001490116	
23-Jul-1994	20	27	23.5	0.100000001490116	
24-Jul-1994	20	27	23.5	0.100000001490116	
25-Jul-1994	19	26	22.5	0.100000001490116	
26-Jul-1994	19	27.5	23.25	0.100000001490116	
27-Jul-1994	19	27.5	23.25	0.100000001490116	
28-Jul-1994	20	28	24	0	
29-Jul-1994	19	27	23	1	
30-Jul-1994	20	27	23.5	0	
31-Jul-1994	20	27.5	23.75	0	
1-Aug-1994	20	28	24	0	
2-Aug-1994	21	28	24.5	1	
3-Aug-1994	15	23	19	6.80000019073486	
4-Aug-1994	17	23	20	0	
5-Aug-1994	17	23	20	0	
6-Aug-1994	25.5	28	26.75	0	
7-Aug-1994	19	27.5	23.25	0	
8-Aug-1994	19	28	23.5	0	
9-Aug-1994	20	28.5	24.25	0	
10-Aug-1994	15	25	20	59	
11-Aug-1994	13.5	21	17.25	0	
12-Aug-1994	14	22.5	18.25	0	
13-Aug-1994	13.5	24.5	19	0	
14-Aug-1994	16	25	20.5	0	
15-Aug-1994	18	26	22	0	
16-Aug-1994	18	26	22	0	
17-Aug-1994	19	24.5	21.75	0	
18-Aug-1994	18.5	22.5	20.5	0	
19-Aug-1994	20	25	22.5	0	
20-Aug-1994	20	26.5	23.25	0	
21-Aug-1994	20	26	23	0	
22-Aug-1994	20	28	24	0	
23-Aug-1994	21.5	27.5	24.5	0	
24-Aug-1994	20.5	28	24.25	0	
25-Aug-1994	20	29	24.5	0	
26-Aug-1994	20	28.5	24.25	0	
27-Aug-1994	19.5	28	23.75	0	
28-Aug-1994	20	29.5	24.75	0	
29-Aug-1994	19	22	20.5	0	
30-Aug-1994	13.5	29.5	21.5	0	
31-Aug-1994	18.5	26	22.25	0	
1-Sep-1994	20	25	22.5	0	
2-Sep-1994	20	28.5	24.25	6.69999980926514	
3-Sep-1994	19	20	19.5	0	
4-Sep-1994	20	22	21	0	
5-Sep-1994	21.5	26	23.75	0	
6-Sep-1994	22	28	25	0	
7-Sep-1994	20	29	24.5	0	
8-Sep-1994	21	22.5	21.75	8.4399995803833	
9-Sep-1994	20	22	21	0	
10-Sep-1994	20	24	22	0	
11-Sep-1994	20	20	20	0	
12-Sep-1994	30	30	30	0	
 missing data row 1994-09-12 14:00:00
13-Sep-1994	17	31	24	0	
14-Sep-1994	21	31	26	0	
15-Sep-1994	21	30	25.5	3.59999990463257	
16-Sep-1994	19	27	23	21	
17-Sep-1994	18	21	19.5	4	
18-Sep-1994	18	27	22.5	0	
19-Sep-1994	20	30	25	0	
20-Sep-1994	21.5	30.5	26	0	
21-Sep-1994	20.5	31	25.75	0	
22-Sep-1994	18.5	27	22.75	22.2000007629395	
23-Sep-1994	18	27	22.5	0	
24-Sep-1994	20	30	25	0	
25-Sep-1994	22	28	25	0	
26-Sep-1994	18.5	24	21.25	97	
27-Sep-1994	18.5	26.5	22.5	0.100000001490116	
28-Sep-1994	20	27.5	23.75	0	
29-Sep-1994	20	27.5	23.75		
30-Sep-1994	21	26.5	23.75	0	
1-Oct-1994	20	29	24.5	0.100000001490116	
2-Oct-1994	20	29	24.5	3.09999990463257	
3-Oct-1994	20	25.5	22.75	0.100000001490116	
4-Oct-1994	21	29	25	0	
5-Oct-1994	20	30	25	0	
6-Oct-1994	20	30	25	3.09999990463257	
7-Oct-1994	20	28.5	24.25	0	
8-Oct-1994	20	28.5	24.25	0	
9-Oct-1994	20	28	24	0	
10-Oct-1994	21.5	30.5	26	0	
11-Oct-1994	20.5	25	22.75	8	
12-Oct-1994	20	28	24	0	
13-Oct-1994	19	28.5	23.75	0	
14-Oct-1994	20.5	27	23.75	2.20000004768372	
15-Oct-1994	20	23.5	21.75	1.79999995231628	
16-Oct-1994	19	28.5	23.75	0	
17-Oct-1994	20.5	30	25.25	0	
18-Oct-1994	20.5	30	25.25	1.60000002384186	
19-Oct-1994	20	27.5	23.75	0	
20-Oct-1994	20	29.5	24.75	0	
21-Oct-1994	21.5	29	25.25	0	
22-Oct-1994	21	27.5	24.25	6.40000009536743	
23-Oct-1994	20	27	23.5	0	
24-Oct-1994	20	26	23	25.7999992370605	
25-Oct-1994	21	28	24.5	0	
26-Oct-1994	21	28.5	24.75	0.100000001490116	
27-Oct-1994				0	
 missing data row 1994-10-27 14:00:00
28-Oct-1994	21.5	28	24.75	0	
29-Oct-1994	20	24	22	120.400001525879	
30-Oct-1994	18.5	20	19.25	22.3999996185303	
31-Oct-1994	18	28	23	0	
1-Nov-1994	18	28	23	0	
2-Nov-1994	20	23	21.5	32	
3-Nov-1994	19	23	21	0	
4-Nov-1994	20	23	21.5	0	
5-Nov-1994	20.5	23.5	22	1	
6-Nov-1994	20	26	23	0.100000001490116	
7-Nov-1994	19	26	22.5	0	
8-Nov-1994	19	26	22.5	0.100000001490116	
9-Nov-1994	20	29	24.5	8.19999980926514	
10-Nov-1994	20	29	24.5	0	
11-Nov-1994	20	30	25	0	
12-Nov-1994	20.5	30	25.25	0	
13-Nov-1994	20	30	25	0	
14-Nov-1994	20	30	25	0	
15-Nov-1994	20.5	30	25.25	0.100000001490116	
16-Nov-1994	22.5	29	25.75	0.100000001490116	
17-Nov-1994	21	24	22.5	2	
18-Nov-1994	19	27	23	0.100000001490116	
19-Nov-1994	20	24	22	119	
20-Nov-1994	20	22	21	30.7999992370605	
21-Nov-1994	19	21.5	20.25	15	
22-Nov-1994	18	25	21.5	0	
23-Nov-1994				0	
 missing data row 1994-11-23 14:00:00
24-Nov-1994	20	28	24	0	
25-Nov-1994	20	28	24	0	
26-Nov-1994	21.5	28	24.75	0	
27-Nov-1994	23	26	24.5	6.59999990463257	
28-Nov-1994	21	27.5	24.25	0	
29-Nov-1994	22.5	28	25.25	0.100000001490116	
30-Nov-1994	21	26	23.5	14.3000001907349	
1-Dec-1994	19	23.5	21.25	0.200000002980232	
2-Dec-1994	20	27	23.5	0.5	
3-Dec-1994	21	27	24	0.200000002980232	
4-Dec-1994	22.5	28	25.25	0.400000005960464	
5-Dec-1994	22	26	24	0.100000001490116	
6-Dec-1994	19.5	21.5	20.5	17.2999992370605	
7-Dec-1994	20	26	23	0.100000001490116	
8-Dec-1994	22	28.5	25.25	0	
9-Dec-1994	21	28.5	24.75	0.100000001490116	
10-Dec-1994	21	28	24.5	8.39999961853027	
